,title,url,org,top_topic,flesch,gunning_fog
2023,The Rules Of Campaign Finance Don't Apply To Donald Trump,http://www.huffingtonpost.com/2016/02/22/the-rules-of-campaign-finance-dont-apply-to-donald-trump_n_9292090.html,huffpo,Campaign Finance,13.1,6.0
2025,The Tea Partier's Quandary: What To Make Of Trump's Rise?,http://www.npr.org/2016/01/09/462404642/the-tea-partiers-quandary-what-to-make-of-trumps-rise,npr,Foreign Policy/National Security,9.9,10.0
2030,The Trump-Cruz beef is sizzling,http://www.politico.com/tipsheets/the-2016-blast/2016/02/the-trump-cruz-beef-is-sizzling-212693,politico,Health Care,9.5,9.6
2048,"Too late to stop Trump? As he glides, other candidates fall back in debate",http://www.latimes.com/la-pol-prez-republican-debate-analysis-trump-20160115-story.html,latimes,Immigration,9.9,10.0
2049,Tough night for Trump -- flustered but not flummoxed,http://www.cnn.com/2016/02/26/opinions/gop-texas-debate-rubio-trump-cruz-opinion-sexton/index.html,cnn,Abortion,9.5,9.6
2052,Transcript: The Donald Trump – Jeb Bush – Marco Rubio Showdown,http://blogs.wsj.com/washwire/2016/02/13/transcript-the-donald-trump-jeb-bush-marco-rubio-showdown/,wsj,Immigration,4.4,6.8
2057,Trump Accused of Backing Amnesty for Illegal Immigrants in TV Ad,http://blogs.wsj.com/washwire/2016/01/28/trump-accused-of-backing-amnesty-for-illegal-immigrants-in-tv-ad/,wsj,Immigration,9.5,8.4
2061,Trump accuses Cruz of supporting 'amnesty',http://www.politico.com/story/2016/01/donald-trump-ted-cruz-amnesty-immigration-217433,politico,Immigration,7.9,9.2
2065,Trump ad earns a ‘Pants on Fire’,http://www.mcclatchydc.com/news/politics-government/election/article52993255.html,mcclatchy,Immigration,11.1,11.2
2066,Trump ad hits Cruz on immigration,http://www.politico.com/story/2016/01/trump-ad-ted-cruz-immigration-218100,politico,Immigration,7.9,10.4
2068,"Trump ad uses footage from Morocco, not Mexican border",http://www.politico.com/story/2016/01/donald-trump-ad-footage-border-morocco-217332,politico,Immigration,9.1,12.8
2075,Trump and Clinton hold double-digit leads in CNN/ORC Poll,http://www.cnn.com/2016/02/16/politics/south-carolina-poll-cnn-orc/index.html,cnn,Foreign Policy/National Security,9.9,10.0
2077,Trump and Clinton Take Command of U.S. Presidential Race,http://www.huffingtonpost.com/james-marshall-crotty/the-true-state-of-the-us-_b_9286454.html,huffpo,Foreign Policy/National Security,11.9,10.8
2082,Trump and Cruz try out new attacks on each other,http://www.politico.com/story/2016/01/trump-ted-cruz-feud-218059,politico,Immigration,9.5,10.8
2083,Trump and Rubio attack Cruz at South Carolina town halls,http://feeds.foxnews.com/~r/foxnews/most-popular/~3/0csdHNFbg7o/trump-and-rubio-attack-cruz-at-south-carolina-town-halls.html,fox,Abortion,8.4,8.4
2088,Trump and Sanders using anger against big money to build their movements,http://www.cnn.com/2016/01/20/politics/donald-trump-bernie-sanders-money-super-pac/index.html,cnn,Campaign Finance,13.0,12.0
2092,Trump And Supporters Hit Back At Nikki Haley's Jabs,http://www.npr.org/2016/01/13/462909210/trump-and-supporters-hit-back-at-nikki-haleys-jabs,npr,Immigration,9.5,8.4
2100,"Trump attacks Cruz on immigration, faces revolt from GOP magazine",http://www.mcclatchydc.com/news/politics-government/election/article56034220.html,mcclatchy,Immigration,11.5,10.4
2101,Trump at the Crossroads,http://www.huffingtonpost.com/joe-peyronnin/trump-at-the-crossroads_b_9146094.html,huffpo,Abortion,8.7,8.8
2109,Trump: Banks have 'total control' over Cruz,http://www.cnn.com/2016/02/19/politics/donald-trump-ted-cruz-goldman-sachs/index.html,cnn,Campaign Finance,9.5,9.6
2115,Trump: Bill Clinton should be asked if he’s like Bill Cosby,http://www.politico.com/story/2016/01/donald-trump-links-bill-clinton-bill-cosby-217373,politico,Campaign Finance,11.5,14.0
2116,Trump blames legal woes on 'Spanish' judge,http://feeds.foxnews.com/~r/foxnews/most-popular/~3/xVEU_GASjOQ/trump-blames-legal-woes-on-spanish-judge.html,fox,Foreign Policy/National Security,8.0,8.0
2120,Trump booed as he escalates feud with Cruz,http://www.politico.com/story/2016/01/donald-trump-booed-ted-cruz-2016-217889,politico,Abortion,7.2,9.6
2121,Trump: Boos coming from pro-Bush 'lobbyists',http://www.politico.com/blogs/south-carolina-primary-2016-live-updates-and-results/2016/02/donald-trump-debate-boos-219264,politico,Foreign Policy/National Security,7.2,9.6
2122,"Trump boosts turnout, but not all newcomers vote for him",http://hosted2.ap.org/APDEFAULT/386c25518f464186bf7a2ac026580ce7/Article_2016-02-02-US--GOP%202016-Trump-Iowa/id-401495c3c11b419d8554997976ebebf5,ap,Foreign Policy/National Security,9.5,9.6
2123,Trump: Border wall will cost $8 billion,http://www.cnn.com/2016/02/09/politics/donald-trump-border-wall-cost-8-billion/index.html,cnn,Immigration,8.3,9.6
2126,Trump bungles Bible reference at Liberty University,http://www.politico.com/story/2016/01/trump-liberty-university-bible-217938,politico,Financial Regulation,6.8,9.2
2128,"Trump, Bush brawl over who's 'weak'",http://www.politico.com/blogs/south-carolina-primary-2016-live-updates-and-results/2016/02/trump-bush-weakness-219266,politico,Immigration,7.2,9.6
2129,Trump: Bush 'had to bring in mommy' to save campaign,http://feeds.foxnews.com/~r/foxnews/politics/~3/Eq8JMpLblbA/trump-bush-had-to-bring-in-mommy-to-save-campaign.html,fox,Foreign Policy/National Security,6.0,7.2
2131,"Trump, Bush, Kasich offer a gentler approach in town hall chats",http://www.mcclatchydc.com/news/politics-government/election/article61231687.html,mcclatchy,Foreign Policy/National Security,6.0,7.2
2133,Trump: Bush ‘wasted’ special-interest money but now wants to end super PACs,http://www.politico.com/story/2016/02/donald-trump-jeb-bush-super-pacs-218962,politico,Campaign Finance,7.9,10.4
2135,Trump calls for Christian unity at Liberty U.,http://www.politico.com/story/2016/01/trump-liberty-university-217942,politico,Financial Regulation,7.9,9.2
2141,"Trump Campaign Manager: Assad ""Keeping Things In Check"" In Syria",http://www.buzzfeed.com/andrewkaczynski/trump-campaign-manager-assad-keeping-things-in-check-in-syri,buzzfeed,Foreign Policy/National Security,13.4,12.4
2142,Trump Campaign Manager: Bush Administration Ignored Pre-9/11 Terror Threats,http://www.buzzfeed.com/andrewkaczynski/trump-campaign-manager-bush-administration-ignored-pre-911-t,buzzfeed,Foreign Policy/National Security,15.8,16.0
2143,Trump campaign manager knocks Cruz over immigration,http://www.cnn.com/2016/01/05/politics/corey-lewandowski-donald-trump-ted-cruz-immigration/index.html,cnn,Immigration,7.6,8.8
2145,Trump Campaign Manager: Trump Will Debate Cruz Once Judge Rules Him Eligible To Run,http://www.buzzfeed.com/christophermassie/trump-campaign-manager-trump-will-debate-cruz-once-judge-rul,buzzfeed,Campaign Finance,16.9,16.0
2147,Trump Campaign Opens a Second Office in Massachusetts,http://blogs.wsj.com/washwire/2016/02/02/trump-campaign-opens-a-second-office-in-massachusetts/,wsj,Foreign Policy/National Security,9.1,8.0
2148,Trump campaign says candidate won’t participate in Fox News/Google debate,http://feeds.foxnews.com/~r/foxnews/most-popular/~3/5rWTbC--YnE/trump-campaign-says-candidate-won-t-participate-in-fox-newsgoogle-debate.html,fox,Campaign Finance,9.1,9.2
2149,Trump campaign says Donald won’t participate in Fox News/Google debate,http://feeds.foxnews.com/~r/foxnews/politics/~3/5rWTbC--YnE/trump-campaign-says-candidate-won-t-participate-in-fox-newsgoogle-debate.html,fox,Campaign Finance,8.7,8.8
2153,Trump camp says he'll debate Cruz once he proves eligibility,http://www.politico.com/story/2016/01/donald-trump-ted-cruz-eligibility-218359,politico,Campaign Finance,10.7,12.0
2155,Trump Can't Even Figure Out Which Smartphone To Use,http://www.huffingtonpost.com/2016/02/26/donald-trump-iphone_n_9332120.html,huffpo,Financial Regulation,10.7,9.6
2157,'Trump' Chant Used To Intimidate Latino High School Athletes,http://www.huffingtonpost.com/2016/02/25/trump-name-racist-chant-sports_n_9320688.html,huffpo,Immigration,13.4,14.8
2164,"Trump, Clinton have narrow leads in final Iowa poll",http://www.politico.com/story/2016/01/trump-clinton-have-narrow-leads-in-final-iowa-poll-218463,politico,Campaign Finance,7.2,9.6
2167,"Trump, Clinton poised for big wins on Super Tuesday",http://feeds.reuters.com/~r/Reuters/domesticNews/~3/HQ3vKfQ492U/story01.htm,reuters,Immigration,11.5,10.4
2172,Trump closes in on Super Tuesday romp,http://www.politico.com/story/2016/02/donald-trump-super-tuesday-220008,politico,Campaign Finance,9.1,10.4
2173,Trump compares Obama to Jimmy Carter,http://www.politico.com/story/2016/01/donald-trump-jimmy-carter-barack-obama-iran-217746,politico,Abortion,6.8,9.2
2181,Trump criticized for campaign ad showing ‘southern border’ using footage of Morocco,http://feeds.foxnews.com/~r/foxnews/most-popular/~3/lb08SQsvf88/trump-criticized-for-campaign-ad-showing-southern-border-using-footage-morocco.html,fox,Immigration,12.3,12.4
2187,"Trump, Cruz assert their standing atop Republican field",http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-01-15-US--GOP%202016-Debate/id-2f28ce03824249eaa42cb6e5a5248e17,ap,Foreign Policy/National Security,10.3,9.2
2188,"Trump, Cruz clash over eligibility, ‘New York values’ at GOP debate",http://feeds.foxnews.com/~r/foxnews/most-popular/~3/xcmPO7VPaU8/trump-cruz-clash-over-eligibility-new-york-values-at-gop-debate.html,fox,Immigration,8.4,8.4
2189,"Trump, Cruz clash over White House eligibility in tense Republican debate",http://feeds.reuters.com/~r/reuters/MostRead/~3/mlKPw6ncUzg/story01.htm,reuters,Abortion,8.7,8.8
2192,"Trump, Cruz Face Off At South Carolina GOP Debate",http://www.huffingtonpost.com/2016/01/15/trump-cruz-showdown-gop-debate_n_8990710.html,huffpo,Abortion,8.4,8.4
2193,Trump-Cruz Feud Turns to Sniping Over Free Hotel Stays,http://blogs.wsj.com/washwire/2016/01/26/trump-cruz-feud-turns-to-sniping-over-free-hotel-stays/,wsj,Abortion,5.6,6.8
2195,Trump: Cruz is 'like a little baby',http://www.cnn.com/2016/02/23/politics/donald-trump-ted-cruz-nevada-baby/index.html,cnn,Abortion,7.2,8.4
2198,Trump: Cruz 'made a lot of mistakes',http://www.politico.com/story/2016/01/trump-ted-cruz-debate-reaction-217837,politico,Campaign Finance,6.0,9.6
2200,Trump-Cruz rivalry intensifies in rollicking GOP debate,http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-01-15-US--GOP%202016-Debate-Takeaways/id-263b45c43cb84692afc8e6a93017e124,ap,Foreign Policy/National Security,8.4,8.4
2206,"Trump: Cruz's Failure To Disclose Bank Loans ""A Tremendous Sin""",http://www.buzzfeed.com/christophermassie/trump-cruzs-failure-to-disclose-bank-loans-a-tremendous-sin,buzzfeed,Immigration,8.7,11.2
2207,Trump: Cruz 'single biggest liar' in the race,http://www.politico.com/blogs/south-carolina-primary-2016-live-updates-and-results/2016/02/2016-gop-trump-cruz-liar-219267,politico,Abortion,7.9,10.4
2208,Trump: Cruz's undisclosed Goldman Sachs loan a 'very big thing',http://www.politico.com/story/2016/01/ted-cruz-goldman-sachs-loan-trump-217753,politico,Financial Regulation,8.3,10.8
2211,"Trump, Cruz Trade Barbs",http://blogs.wsj.com/washwire/2016/01/31/trump-cruz-trade-barbs/,wsj,Campaign Finance,5.2,6.4
2216,Trump debuts 1st TV ad,http://feeds.foxnews.com/~r/foxnews/politics/~3/-4rj27WFMuY/trump-debuts-1st-tv-ad.html,fox,Immigration,10.7,10.8
2220,Trump deflects specifics when it comes to abortion position,http://www.cnn.com/2016/01/26/politics/donald-trump-abortion/index.html,cnn,Abortion,8.7,8.8
2222,Trump Didn't Oppose the Iraq War,http://www.wsj.com/articles/trump-didnt-oppose-the-iraq-war-1455752017,wsj,Foreign Policy/National Security,6.8,8.0
2223,Trump didn't repay campaign for corporate lawyer's activity,http://www.politico.com/story/2016/02/trump-corporate-lawyer-campaign-218539,politico,Campaign Finance,9.1,10.4
2226,Trump Dominates Des Moines GOP Debate Despite Absence,http://www.huffingtonpost.com/andrew-clark2/trump-dominates-des-moine_b_9108300.html,huffpo,Foreign Policy/National Security,9.5,9.6
2231,Trump drug cost comments raise new risks for pharma stocks,http://feeds.reuters.com/~r/news/usmarkets/~3/hoVVThxScTw/story01.htm,reuters,Health Care,11.9,9.6
2235,Trump embraces Muslim ban in opening TV ads,http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2016-01-04-US--GOP%202016-Trump%20Ad/id-fb9f4558e8aa422aa11a73005679d68f,ap,Immigration,11.1,10.0
2236,"Trump endorsed invading Iraq during September 2002 radio interview - Pope tells Trump building walls 'not Christian' on way back to walled-in Vatican - Pope questions Trump's Christian faith, GOP candidate blasts 'disgraceful' comment",http://www.foxnews.com/politics/2016/02/19/trump-endorsed-iraq-invasion-in-2002-radio-interview.html,fox,Foreign Policy/National Security,8.7,8.8
2237,Trump endorsed Iraq invasion in 2002 radio interview,http://feeds.foxnews.com/~r/foxnews/most-popular/~3/yuaOBNrsOuw/trump-endorsed-iraq-invasion-in-2002-radio-interview.html,fox,Foreign Policy/National Security,8.7,8.8
2241,Trump: Establishment 'coming on line' with me,http://www.cnn.com/2016/01/25/politics/donald-trump-establishment-2016/index.html,cnn,Health Care,8.7,8.8
2245,Trump faces wave of big-money attacks,http://www.politico.com/story/2016/02/donald-trump-big-money-attacks-219887,politico,Campaign Finance,9.1,10.4
2246,Trump Faces Wave Of Big-Money Attacks,http://www.huffingtonpost.com/2016/02/27/trump-faces-wave-of-big-money-attacks_n_9334178.html,huffpo,Foreign Policy/National Security,6.4,6.4
2248,"Trump: Feeding the ""Monster""",http://www.huffingtonpost.com/james-zogby/trump-feeding-the-monster_b_9333212.html,huffpo,Abortion,7.6,7.6
2250,Trump Feud Dominates News Cycle,http://www.huffingtonpost.com/arnold-steinberg/trump-feud-dominates-news_b_9090472.html,huffpo,Immigration,8.7,8.8
2251,Trump fever has broken. Cruz out-organized him. Here's what's next,http://feeds.foxnews.com/~r/foxnews/most-popular/~3/qVLT2f_WMsg/trump-fever-has-broken-cruz-out-organized-him-heres-whats-next.html,fox,Foreign Policy/National Security,8.4,8.4
2258,Trump fumes as Cruz steals wall mojo,http://www.politico.com/story/2016/01/ted-cruz-donald-trump-border-wall-mexico-217372,politico,Immigration,8.3,9.6
2263,Trump gets endorsement of Alabama Sen. Jeff Sessions,http://feeds.foxnews.com/~r/foxnews/most-popular/~3/X-ICILA5E9o/trump-gets-endorsement-alabama-sen-jeff-sessions.html,fox,Immigration,7.6,7.6
2273,"Trump, GOP leaders realizing they may need each other",http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-01-22-US-GOP-2016-Trump-Establishment/id-18e06db47ab046e2b46043ec8b370461,ap,Campaign Finance,9.9,10.0
2275,"Trump Hammers Birther Charge, Dismisses Cruz As 'The Canadian'",http://www.npr.org/2016/01/26/464375175/trump-hammers-birther-charge-dismisses-cruz-as-the-canadian,npr,Immigration,10.3,10.4
2277,Trump hasn't bought ads for Super Tuesday,http://www.cnn.com/2016/02/25/politics/super-tuesday-donald-trump-ad/index.html,cnn,Campaign Finance,9.5,9.6
2286,Trump hosts rally _ in New Hampshire _ ahead of Iowa caucus,http://hosted2.ap.org/APDEFAULT/386c25518f464186bf7a2ac026580ce7/Article_2016-01-29-US--Campaign%202016/id-6e76c25694f044d8980d9b5818225a96,ap,Immigration,8.7,8.8
2304,Trump In His Book: A Wharton Degree Doesn't Prove Much,http://www.buzzfeed.com/andrewkaczynski/art-of-spiel,buzzfeed,Foreign Policy/National Security,15.8,12.4
2310,Trump Is Bragging About His Latino Support In Nevada. Here’s Why Numbers Aren’t What They Seem.,http://www.huffingtonpost.com/2016/02/24/donald-trump-latino-support_n_9312248.html,huffpo,Immigration,11.1,7.6
2318,"Trump Is Winning, And The GOP Can't Figure Out How To Stop Him",http://www.huffingtonpost.com/2016/01/15/republican-debate-trump-cruz_n_8986656.html,huffpo,Campaign Finance,11.1,10.0
2320,"Trump: ""I Think I Did A Smart Thing"" Avoiding ""Tough"" Videos At Debate",http://www.buzzfeed.com/christophermassie/trump-i-think-i-did-a-smart-thing-skipping-debate-with-tough,buzzfeed,Foreign Policy/National Security,17.7,18.0
2325,Trump: Jeb 'so wrong' on ISIS,http://www.politico.com/blogs/south-carolina-primary-2016-live-updates-and-results/2016/02/2016-gop-debate-trump-jeb-219261,politico,Foreign Policy/National Security,6.0,8.4
2327,"Trump joins air wars with hard-hitting spot, but will his blitz matter?",http://feeds.foxnews.com/~r/foxnews/politics/~3/soR9Rq92E4A/trump-joins-air-wars-with-hard-hitting-spot-but-will-his-blitz-matter.html,fox,Campaign Finance,9.1,9.2
2332,"Trump, Kasich, Bush to attend CNN town hall Thursday",http://www.cnn.com/2016/02/18/politics/republican-town-hall-highlights/index.html,cnn,Immigration,7.9,9.2
2338,Trump kicks Cruz while he's down,http://www.politico.com/story/2016/01/trump-ted-cruz-iowa-218410,politico,Financial Regulation,9.1,10.4
2340,Trump: Kim Jong Un has 'something going for him',http://www.politico.com/story/2016/01/trump-kim-jong-un-217479,politico,Financial Regulation,8.3,10.8
2341,"Trump, king of free media, finally bankrolls campaign",http://www.politico.com/story/2016/02/donald-trump-campaign-finance-218509,politico,Campaign Finance,6.0,8.4
2342,Trump knows more about health care...than anyone,http://www.huffingtonpost.com/linda-bergthold/trump-knows-more-about-he_b_9152014.html,huffpo,Health Care,4.8,6.0
2345,Trump lands his first congressional endorsements,http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/02/duncan-hunter-endorses-donald-trump-219725,politico,Immigration,9.5,12.0
2357,Trump likes to sleep in his own bed and it may cost him votes,http://feeds.reuters.com/~r/reuters/MostRead/~3/9-mEnCndrvs/story01.htm,reuters,Campaign Finance,10.3,10.4
2361,Trump looks to grab attention as GOP rivals debate,http://hosted2.ap.org/APDEFAULT/386c25518f464186bf7a2ac026580ce7/Article_2016-01-28-US--GOP%202016/id-ab8a9c423695435088333c44d9838162,ap,Foreign Policy/National Security,9.9,10.0
2365,Trumpmania stomps on GOP strategy session,http://www.politico.com/story/2016/01/gop-retreat-baltimore-217785,politico,Foreign Policy/National Security,7.9,9.2
2369,"Trump misspells honor, choker on Twitter",http://www.cnn.com/2016/02/26/politics/donald-trump-spelling-debate-tweet/index.html,cnn,Foreign Policy/National Security,8.7,8.8
2373,Trump mocks Cruz's plan to campaign with ‘wacko’ Glenn Beck,http://www.politico.com/story/2016/01/trump-cruz-glenn-beck-218058,politico,Campaign Finance,7.2,9.6
2385,Trump: Nikki Haley weak on illegal immigration,http://www.cnn.com/2016/01/13/politics/donald-trump-nikki-haley/index.html,cnn,Immigration,8.7,8.8
2391,Trump: Not essential that I win Iowa,http://www.politico.com/story/2016/01/trump-on-face-the-nation-218475,politico,Immigration,7.2,9.6
2392,Trump now bills himself as uniter as Cruz and others attack,http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-01-26-US--GOP%202016-Trump-Cruz/id-d69867a3c97946d597a940780d0d12a1,ap,Campaign Finance,8.7,8.8
2397,Trump on Cruz citizenship: 'It's not a settled matter',http://www.cnn.com/2016/01/11/politics/donald-trump-ted-cruz-attack-immigration-citizenship/index.html,cnn,Immigration,10.7,10.8
2402,"Trump On Immigration In 2013: “You’re Dealing With Human Beings,” “Do The Right Thing”",http://www.buzzfeed.com/andrewkaczynski/trump-on-immigration-in-2013-youre-dealing-with-human-beings,buzzfeed,Immigration,28.3,26.4
2407,"Trump On Second-Place Finish In Iowa: ""I Did The Best Job Per Dollar Spent""",http://www.buzzfeed.com/christophermassie/trump-on-second-place-finish-in-iowa-i-did-the-best-job-per,buzzfeed,Campaign Finance,15.8,16.0
2411,Trump open to accepting public financing for the general election,http://www.cnn.com/2016/01/17/politics/donald-trump-public-financing/index.html,cnn,Campaign Finance,7.2,8.4
2418,Trump poised to step on the GOP accelerator,http://www.mcclatchydc.com/news/politics-government/election/article61652557.html,mcclatchy,Health Care,9.9,8.8
2419,Trump: Pope 'did not understand' illegal immigration crime problem,http://feeds.foxnews.com/~r/foxnews/most-popular/~3/Czxu-zOCY4U/trump-pope-did-not-understand-illegal-immigration-crime-problem.html,fox,Immigration,9.1,9.2
2420,Trump: Pope doesn't understand US-Mexico immigration issue,http://feeds.foxnews.com/~r/foxnews/most-popular/~3/Je1MLfvut28/trump-pope-doesnt-understand-us-mexico-immigration-issue.html,fox,Immigration,10.3,10.4
2426,"Trump previews fight with Rubio, calls Cruz a 'nervous wreck'",http://www.cnn.com/2016/02/24/politics/donald-trump-gop-nomination-ted-cruz-marco-rubio/index.html,cnn,Immigration,10.3,10.4
2427,Trump projected to win Nevada caucus: media,http://feeds.reuters.com/~r/reuters/MostRead/~3/WnJ6Pup-VhI/story01.htm,reuters,Campaign Finance,10.7,9.6
2432,"Trump pulls negative Cruz ad, puts up positive spot",http://www.cnn.com/2016/02/11/politics/donald-trump-positive-ad-negative-ted-cruz/index.html,cnn,Immigration,10.7,10.8
2441,Trump quietly builds a data juggernaut,http://www.politico.com/story/2016/01/trump-builds-data-juggernaut-217391,politico,Campaign Finance,11.5,11.6
2446,Trump Reaffirms Support for ‘Worse Than Waterboarding’,http://blogs.wsj.com/washwire/2016/02/07/trump-reaffirms-support-for-worse-than-waterboarding/,wsj,Immigration,7.2,8.4
2450,"Trump rejects white nationalist support, but not voters' anger",http://www.cnn.com/2016/01/13/politics/donald-trump-white-nationalist-robocalls/index.html,cnn,Immigration,10.3,10.4
2451,Trump releases first political attack ad against rival Cruz,http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2016-01-22-US--GOP%202016-Trump-Ad/id-53cd4ac6d7974454853bf964db986b99,ap,Immigration,10.3,10.4
2452,Trump releases first TV ad in 2016 Republican presidential race,http://feeds.reuters.com/~r/reuters/MostRead/~3/wlz-yrNG8mk/story01.htm,reuters,Immigration,10.7,10.8
2455,Trump repeats vulgar word audience member uses to describe Cruz,http://www.cnn.com/2016/02/08/politics/donald-trump-ted-cruz-waterboarding/index.html,cnn,Immigration,7.6,8.8
2463,Trump rewrites campaign cash rules,http://www.politico.com/story/2016/02/super-pac-fec-campaign-spending-2016-219579,politico,Campaign Finance,7.9,9.2
2467,Trump rivals call for release of NY Times editorial board tape,http://feeds.reuters.com/~r/reuters/cyclicalconsumergoodsNews/~3/6o4jS0UpaHU/usa-election-trump-tape-idUSL8N1686WK,reuters,Immigration,11.1,11.2
2470,"Trump, Rubio, Cruz all want to repeal ObamaCare. But none of them has a plan to replace it",http://feeds.foxnews.com/~r/foxnews/opinion/~3/aDaB_mrFV6c/trump-rubio-cruz-all-want-to-repeal-obamacare-but-none-them-has-plan-to-replace-it.html,fox,Health Care,10.3,9.2
2476,Trump’s 19th Century Foreign Policy,http://www.politico.com/magazine/story/2016/01/donald-trump-foreign-policy-213546,politico,Foreign Policy/National Security,8.4,8.4
2478,Trump's 6 populist positions,http://www.politico.com/story/2016/02/donald-trump-working-class-voters-219231,politico,Foreign Policy/National Security,10.7,10.8
2481,Trump's and Cruz's Contemptible Game of 'One-Downmanship',http://www.huffingtonpost.com/dorian-de-wind/trumps-and-cruzs-contempt_b_9020466.html,huffpo,Immigration,11.5,10.4
2487,"Trump, Sanders Win New Hampshire",http://feeds.foxnews.com/~r/foxnews/national/~3/bI-zpnE61kg/trump-sanders-win-new-hampshire.html,fox,Foreign Policy/National Security,9.1,8.0
2496,Trump says he has no questions about Rubio's eligibility to be president,http://www.cnn.com/2016/01/17/politics/donald-trump-marco-rubio-ted-cruz-nikki-haley-jeb-bush/index.html,cnn,Campaign Finance,6.0,7.2
2497,Trump says he is running campaign of 'great optimism',http://www.cnn.com/2016/02/12/politics/donald-trump-optimism-ted-cruz/index.html,cnn,Campaign Finance,9.9,10.0
2504,Trump says he won't skip the next GOP debate,http://www.politico.com/story/2016/01/donald-trump-next-gop-debate-218441,politico,Campaign Finance,7.6,10.0
2508,"Trump Says ""New York Values"" Mean ""Energy"" That Got City Through 9/11",http://www.buzzfeed.com/christophermassie/trump-says-new-york-values-mean-energy-that-got-city-through,buzzfeed,Immigration,13.0,15.6
2510,Trump says pope will wish he was president if Vatican is attacked by Islamic State,http://feeds.reuters.com/~r/Reuters/PoliticsNews/~3/l-EAq5ESf-g/story01.htm,reuters,Immigration,15.4,14.4
2512,Trump says will attend March Fox debate with Megyn Kelly - report,http://feeds.reuters.com/~r/news/usmarkets/~3/-rQnzT_ov40/story01.htm,reuters,Campaign Finance,7.9,9.2
2513,Trump says will attend March Fox debate with Megyn Kelly: report,http://feeds.reuters.com/~r/Reuters/PoliticsNews/~3/tA91DHTLHG4/story01.htm,reuters,Campaign Finance,7.9,9.2
2523,Trump's Campaign Looking for Volunteer to Be Shot,http://www.huffingtonpost.com/james-schlarmann/trumps-campaign-looking-f_b_9073376.html,huffpo,Immigration,12.6,14.0
2525,Trump's challengers react to Pope 'un-Christian' remarks,http://www.cnn.com/2016/02/18/politics/pope-donald-trump-presidential-candidates/index.html,cnn,Immigration,9.1,9.2
2526,Trump schools the professors,http://www.politico.com/story/2016/02/donald-trump-south-carolina-cruz-rubio-219415,politico,Foreign Policy/National Security,8.7,10.0
2529,Trump's closing pitch to Iowa caucus-goers a family affair,http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2016-01-31-US--2016-Election-The%20Latest/id-3b77ffea54704d26a8f9fcc61ff634b6,ap,Campaign Finance,8.7,8.8
2530,Trump's defeat raises questions about his jetsetting campaign,http://feeds.reuters.com/~r/Reuters/PoliticsNews/~3/65oC5JalvNQ/story01.htm,reuters,Campaign Finance,9.1,10.4
2531,Trump's Delegate Math,http://www.wsj.com/articles/trumps-delegate-math-1456403119,wsj,Foreign Policy/National Security,9.5,9.6
2544,Trump's immigration outrage poses challenge for Cruz in Texas,http://feeds.reuters.com/~r/reuters/MostRead/~3/o_UR70RbB6s/story01.htm,reuters,Immigration,10.3,10.4
2550,Trump slams former Mexican leader over profanity-laced border wall comment,http://feeds.foxnews.com/~r/foxnews/most-popular/~3/p_VdC-_znPY/trump-slams-former-mexican-leader-over-border-wall.html,fox,Immigration,7.6,7.6
2551,Trump slams former Mexican leader over profanity-laced border wall comment - VIDEO: Trump: I knew Rubio and Cruz would come after me,http://www.foxnews.com/politics/2016/02/26/trump-slams-former-mexican-leader-over-border-wall.html,fox,Immigration,7.6,7.6
2552,Trump slams George W. Bush in freewheeling GOP debate,http://www.mcclatchydc.com/news/politics-government/election/article60316626.html,mcclatchy,Foreign Policy/National Security,6.4,7.6
2557,Trump's low advertising spending weighs on U.S. broadcasters,http://feeds.reuters.com/~r/news/usmarkets/~3/AeCiPQenF1Q/story01.htm,reuters,Campaign Finance,11.5,11.6
2560,Trump's mixed messaging on Planned Parenthood,http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/02/donald-trump-planned-parenthood-2016-republican-debate-219825,politico,Abortion,5.6,9.2
2564,Trump's new catchphrase: I'm a common-sense conservative,http://www.politico.com/story/2016/02/donald-trump-catchphrase-219367,politico,Abortion,8.3,9.6
2565,Trump’s newest nemesis: Pope Francis,http://www.mcclatchydc.com/news/politics-government/election/article61082387.html,mcclatchy,Immigration,8.7,8.8
2573,Trump's Opponents Bash Back In Their Most Desperate Hour,http://www.huffingtonpost.com/2016/02/25/so-that-happened-trump-debate_n_9325358.html,huffpo,Immigration,9.9,10.0
2574,Trump's outrage finds ready audience in struggling South,http://feeds.reuters.com/~r/Reuters/PoliticsNews/~3/nuUmGHQ-Vwk/story01.htm,reuters,Abortion,11.9,12.0
